Downloaded from wid.world on 13-04-2025 at 10:23:18
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1999;4672.1716
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2000;4935.2956
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2001;5162.6177
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2002;5612.8832
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2003;6015.3515
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2004;6567.8898
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2005;7092.6477
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2006;7828.3536
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2007;8616.5298
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2008;8928.4998
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2009;9458.8873
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2010;10296.4246
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2011;10973.0371
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2012;11603.269
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2013;12336.9328
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2014;13102.1303
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2015;13910.2864
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2016;14751.8712
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2017;15669.1625
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2018;16623.7828
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2019;17515.3173
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2020;17808.5768
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2021;19212.4507
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2022;19701.0571
China ;"agdpro_pall_992_i_CN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2023;20656.3949
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1980;2327.7583
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1981;2405.7247
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1982;2436.8158
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1983;2525.1394
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1984;2572.0017
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1985;2629.1888
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1986;2687.8753
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1987;2729.6515
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1988;2882.384
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1989;2999.2086
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1990;3087.9445
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1991;3071.4949
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1992;3126.6923
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1993;3196.8689
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1994;3310.3342
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1995;3464.9752
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1996;3632.1058
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1997;3711.5296
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1998;3825.4817
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1999;4035.0377
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2000;4130.3981
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2001;4211.0747
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2002;4273.046
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2003;4456.7041
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2004;4691.6257
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2005;4939.9263
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2006;5209.4509
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2007;5478.3329
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2008;5572.8527
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2009;5811.2148
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2010;6153.5938
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2011;6369.9821
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2012;6563.7053
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2013;6814.5051
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2014;7143.3688
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2015;7541.9545
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2016;7991.9045
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2017;8387.0628
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2018;8758.0596
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2019;8973.9351
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2020;8494.8285
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2021;8798.703
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2022;9314.2822
India ;"agdpro_pall_992_i_IN
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2023;9866.3178
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1980;25715.6583
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1981;26444.1182
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1982;26965.2543
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1983;27559.0504
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1984;28443.9523
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1985;29571.1083
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1986;30221.0398
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1987;31315.1222
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1988;33106.8197
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1989;34384.2914
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1990;35739.5776
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1991;36525.6345
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1992;36411.4086
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1993;35835.8326
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1994;35819.9966
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1995;36393.6256
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1996;37163.2722
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1997;37157.1097
Japan ;"agdpro_pall_992_i_JP
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1998;36319.5316
